pitch_velocity,batterId,pitcherId,batter_side,pitcher_side,pitch_movement_x,pitch_movement_y,plate_x,plate_y,bat_speed,swing_length,pitch_zone,outs,balls,strikes,bat_score,fld_score,launch_angle,launch_speed
88.7,694377,664123,R,R,-1.52,-0.28,-0.11,1.93,76.5,7.4,8,2,2,1,4,2,-13.0,96.2
93.5,607680,681402,R,R,-0.88,1.62,0.07,1.56,76.5,8.4,8,0,3,1,0,0,-7.0,95.6
80.7,516782,571948,R,L,1.2,0.33,1.52,2.71,62.3,7.0,12,1,0,2,5,0,37.0,65.4
85.1,680577,669211,L,L,-0.5,0.09,-0.59,2.5,65.7,7.0,4,0,2,2,0,9,-13.0,73.4
79.4,682622,543294,R,R,-0.22,1.04,0.84,2.68,71.9,7.8,12,1,0,0,0,0,26.0,80.3
87.9,593428,641703,R,R,0.63,0.41,0.14,1.87,71.3,8.1,8,2,0,0,4,1,-23.0,83.4
88.8,702616,805673,L,R,0.43,0.21,0.56,1.59,73.3,7.5,9,1,2,2,4,0,-6.0,98.5
80.0,668227,664285,R,L,-1.09,-1.4,0.13,1.71,79.3,7.7,8,0,1,0,1,1,14.0,97.9
85.3,683011,621199,R,R,0.98,0.38,-0.41,2.01,67.2,7.8,7,0,0,1,3,9,57.0,74.2
86.7,596115,667297,R,R,0.26,-0.32,0.05,2.45,67.5,7.4,5,1,1,0,3,3,28.0,98.2
93.9,666624,681857,R,R,-1.41,0.67,-0.61,2.16,76.8,8.1,7,0,2,2,0,0,-20.0,16.2
95.6,682985,676979,L,L,0.48,0.84,-0.05,3.38,58.4,4.9,2,1,1,1,0,0,4.0,97.0
93.2,694671,669620,R,L,0.44,1.17,0.23,2.84,75.6,6.5,5,2,2,2,3,0,48.0,72.6
87.3,672386,657508,R,R,0.22,-0.53,0.36,2.09,69.4,7.2,6,0,1,2,5,14,2.0,100.4
91.3,606466,702352,L,R,0.31,0.63,0.61,3.64,71.2,7.8,3,1,0,2,5,2,-33.0,74.8
98.6,680869,669302,R,R,-0.88,1.47,-0.03,2.34,75.0,7.2,5,1,0,1,0,0,37.0,94.3
90.8,664983,663362,L,R,-0.63,1.35,0.03,3.58,64.7,5.5,12,0,1,1,9,2,29.0,74.8
87.0,678246,542881,R,L,-0.27,1.03,-0.08,2.85,65.0,6.5,2,1,0,1,0,0,33.0,67.4
84.8,686482,686580,L,R,0.28,-1.33,0.37,2.02,67.0,7.2,9,1,0,0,1,3,15.0,100.4
80.4,641658,680730,R,L,-0.36,-0.85,0.42,1.66,68.7,7.0,9,2,0,2,0,0,31.0,91.2
90.6,672695,663362,L,R,-1.19,0.69,-0.15,2.52,68.4,6.8,5,0,2,2,7,2,14.0,102.8
91.3,663853,621363,R,L,-0.14,1.67,0.17,3.01,70.2,6.0,2,1,0,0,0,2,44.0,81.2
85.2,672640,701581,R,R,0.24,-0.19,0.3,2.63,76.5,7.0,6,0,0,1,1,0,-1.0,82.4
88.2,521692,571578,R,L,-0.18,0.49,-0.97,1.73,65.2,7.8,13,2,2,2,0,0,54.0,83.6
94.6,666134,808967,L,R,-0.35,1.19,0.68,2.44,62.6,5.0,6,1,1,0,2,5,-27.0,78.7
93.6,571657,687424,R,R,-0.86,1.39,0.16,2.44,77.7,7.7,5,1,3,2,8,3,9.0,106.5
93.6,671277,669674,L,L,0.78,1.56,1.0,2.6,69.6,6.4,12,1,1,0,0,3,9.0,80.9
82.0,553993,663941,R,R,1.43,-0.5,1.4,1.8,55.1,8.1,14,1,1,2,0,10,-45.0,54.2
80.2,545341,663362,R,R,1.0,0.47,-0.46,2.53,78.0,7.5,4,2,2,2,9,2,9.0,101.6
95.6,595777,595014,L,R,-0.71,1.13,0.53,2.93,62.5,6.8,3,0,2,1,2,5,77.0,82.0
81.2,666018,682990,L,R,0.71,-0.9,0.26,2.1,67.5,7.1,5,2,1,1,0,0,-17.0,78.4
96.8,680977,806185,L,R,-1.32,1.17,-0.58,2.43,65.0,6.0,4,1,0,2,1,0,17.0,80.4
93.3,514888,676282,R,L,0.35,1.59,-0.69,2.37,66.0,6.2,4,2,1,2,1,0,21.0,70.2
81.0,682998,681190,L,R,1.18,-0.38,-0.88,1.69,62.9,7.1,13,0,0,2,0,0,53.0,83.0
92.7,664023,656457,R,L,1.62,0.64,-0.35,1.83,75.6,7.4,7,1,1,1,10,4,13.0,72.7
97.9,678882,671737,R,R,-0.58,1.7,-0.02,3.31,65.1,6.3,2,0,1,2,0,0,41.0,77.2
82.0,687231,670036,R,R,0.94,0.19,0.13,2.81,71.7,6.6,5,0,1,1,1,5,-3.0,97.6
90.2,677800,605135,L,R,-1.41,0.6,-0.35,2.63,76.2,7.4,4,1,2,2,3,0,13.0,109.4
83.0,663853,621363,R,L,-0.54,0.15,-0.11,2.09,76.1,7.1,8,1,1,2,0,2,-10.0,99.6
86.1,670770,543294,L,R,-1.22,0.74,-0.38,2.25,69.4,6.0,4,2,2,0,0,0,0.0,102.1
97.4,672761,656876,L,R,-0.15,1.44,0.53,2.17,73.8,6.9,6,2,3,2,5,1,35.0,100.6
87.4,671213,656876,L,R,0.48,-0.62,0.5,1.35,78.2,8.2,14,2,1,1,2,7,-21.0,74.0
80.8,669701,656288,L,R,0.91,-0.65,0.2,1.43,72.9,7.1,8,1,2,2,1,3,11.0,104.4
93.8,667472,663893,R,L,1.17,0.0,-0.05,1.78,61.6,7.6,8,1,3,2,2,1,-20.0,99.6
85.4,686681,450203,L,R,-1.34,-0.08,-0.64,1.56,70.6,7.6,7,2,1,2,3,0,-4.0,84.8
87.5,668845,689017,R,R,0.15,0.12,0.65,1.77,71.4,7.3,9,0,2,2,1,0,-43.0,80.1
94.6,680777,700249,R,L,0.78,1.22,0.74,3.9,69.6,6.8,12,2,1,0,0,2,60.0,85.9
79.2,608070,434378,L,R,0.6,-1.03,-0.1,1.57,69.9,7.6,8,1,1,2,0,1,28.0,95.9
95.0,672386,678394,R,R,-1.4,0.23,-0.71,2.47,70.9,6.8,4,0,1,0,2,0,29.0,87.2
89.5,683737,607259,L,R,0.2,0.97,0.5,2.97,72.6,7.0,3,2,1,1,0,0,39.0,97.6
88.7,683734,663554,R,R,-1.32,0.54,-0.16,2.11,76.2,7.4,5,2,1,1,5,0,54.0,89.2
93.3,676475,663941,L,R,-0.86,1.44,-0.44,0.81,85.0,8.1,13,0,2,1,0,0,5.0,94.5
94.1,687462,669199,L,R,-0.84,1.58,0.01,2.12,83.8,8.0,8,1,1,0,1,3,78.0,93.7
94.6,686681,687792,L,L,0.97,1.4,0.15,3.32,65.3,6.0,2,2,2,2,1,0,67.0,75.1
92.9,683021,642520,R,R,-0.62,1.42,-0.89,3.03,58.4,5.4,11,0,3,2,7,3,50.0,62.9
100.7,621438,656730,R,R,-0.66,1.41,-0.21,2.5,69.0,6.7,5,0,0,2,4,8,-5.0,79.4
90.1,671732,674003,L,L,0.12,1.58,-0.3,3.02,72.7,6.5,1,2,1,1,1,3,9.0,76.2
88.8,665750,687765,L,R,0.38,0.41,0.53,2.82,73.1,7.2,6,1,1,1,1,2,-39.0,81.0
83.2,608070,641941,L,R,-1.27,0.15,-1.0,1.66,64.9,7.0,13,0,0,2,4,1,58.0,65.2
97.0,691718,663574,L,R,-0.81,1.31,-0.04,3.34,9.2,1.4,2,2,0,0,0,0,3.0,26.1
76.8,668904,678368,R,R,1.23,0.03,-0.2,3.29,77.5,7.1,2,2,0,0,0,1,34.0,101.6
80.8,650402,621107,R,R,1.31,0.35,0.04,2.23,64.7,7.5,5,2,0,0,1,3,43.0,92.5
86.6,643289,669923,R,R,-0.94,0.25,-0.94,1.81,65.0,7.8,13,1,2,2,1,0,-27.0,83.2
89.9,666139,670174,L,R,-1.44,0.35,-0.43,2.65,69.7,7.3,4,1,0,0,1,3,50.0,72.1
92.8,682998,696131,L,R,-0.98,1.09,-0.39,3.1,79.0,7.4,1,0,0,0,0,0,8.0,110.3
94.4,683734,680744,R,R,-0.65,1.47,0.36,2.53,71.5,7.5,6,1,1,0,1,0,51.0,93.3
77.4,676475,663941,L,R,0.62,-1.18,-0.64,2.03,72.5,7.5,7,0,0,0,1,2,4.0,99.7
85.1,672640,680573,R,R,0.26,0.45,1.03,2.2,64.1,7.0,14,2,0,1,3,0,50.0,67.5
89.5,668804,650644,L,R,0.15,0.63,0.86,2.6,78.0,7.2,12,2,0,0,0,3,24.0,97.7
79.4,650333,573009,L,L,-0.64,-0.46,0.67,1.5,63.8,7.2,9,2,0,1,5,2,26.0,63.1
85.1,592669,450203,R,R,-1.57,0.21,-0.03,1.94,75.0,8.2,8,2,0,1,3,1,29.0,100.7
95.1,668715,676440,R,R,-0.36,1.22,0.36,2.31,72.1,7.2,6,0,2,1,0,3,46.0,91.6
96.8,665750,686799,L,R,-1.4,0.05,0.2,1.73,62.4,7.6,8,0,0,0,1,0,-10.0,92.8
91.4,669707,668964,R,R,-0.3,1.61,-0.1,2.59,70.3,7.1,5,0,0,0,0,3,55.0,74.0
94.7,660688,666142,R,L,1.18,1.4,0.63,2.98,64.6,6.0,3,2,1,1,0,0,43.0,72.9
96.7,670623,458677,R,L,0.66,1.22,0.06,2.44,68.8,7.2,5,0,1,0,0,0,43.0,77.4
98.0,596115,650893,R,L,0.89,1.42,-1.09,2.28,70.8,7.3,13,0,0,2,2,3,73.0,81.8
95.8,696285,656546,R,R,-1.14,1.56,0.27,3.62,66.1,6.5,12,2,1,1,6,2,-3.0,100.6
99.1,666163,695549,L,R,-0.66,1.43,-0.55,2.0,69.5,7.0,4,1,0,0,1,7,13.0,93.0
91.8,623993,681892,R,L,-0.2,0.94,-0.38,2.6,75.4,6.9,4,2,2,0,6,0,6.0,93.1
90.4,687093,670102,R,R,-0.28,1.6,0.95,2.96,65.2,7.3,12,1,1,0,0,0,34.0,72.0
87.1,623993,650895,L,R,-0.05,0.3,-0.21,2.08,74.3,7.8,8,0,0,0,8,0,79.0,79.8
88.5,641598,676664,R,L,1.37,0.71,0.06,2.4,76.7,7.7,5,0,0,0,0,0,-25.0,84.5
90.4,456781,669194,R,R,0.32,0.53,-0.3,1.41,63.8,8.1,7,2,1,0,2,9,-21.0,69.5
95.5,657077,672335,L,L,0.93,0.53,-0.29,2.75,58.2,5.7,4,2,0,0,1,4,-52.0,82.0
77.6,682868,672456,R,R,0.92,-0.99,-0.01,1.86,74.7,8.8,8,2,0,2,9,4,63.0,73.4
87.7,570482,679525,R,R,0.79,-0.63,-0.42,1.76,75.0,7.9,7,0,2,2,0,3,23.0,106.9
101.2,641487,671212,L,R,-0.45,1.34,0.39,2.03,75.0,7.2,6,0,0,0,6,0,21.0,66.8
94.9,687093,663893,R,L,1.39,-0.22,0.78,2.05,65.4,6.6,9,0,0,0,1,4,-19.0,83.4
91.0,642715,664208,R,R,0.21,1.13,1.07,2.85,70.6,8.3,12,2,0,1,2,0,74.0,76.2
89.0,624585,607625,R,R,0.02,0.93,0.68,2.52,78.5,8.3,6,2,2,1,0,0,26.0,68.6
80.9,669242,615698,L,R,0.02,-0.45,-0.25,1.94,71.2,7.1,8,0,0,0,5,1,-25.0,68.2
94.8,666971,663546,R,R,-1.13,0.17,0.5,2.64,72.3,6.8,6,1,3,2,5,1,5.0,103.4
91.9,687093,605135,R,R,-1.43,0.32,0.33,2.11,70.1,6.7,9,0,0,1,2,0,7.0,97.4
97.6,668885,656848,R,R,-0.51,1.65,-0.07,3.84,44.4,4.8,11,2,0,1,5,5,17.0,78.0
86.9,543309,607455,R,L,-0.76,-0.48,-0.57,2.4,75.3,7.3,4,1,2,1,2,0,-23.0,92.7
91.9,502054,687792,R,L,1.12,1.28,0.44,3.16,75.9,6.6,3,0,0,0,0,0,21.0,76.0
94.6,668939,805673,L,R,-0.53,1.44,-0.81,2.81,68.1,6.3,4,0,2,2,0,0,19.0,97.9
85.2,665926,669854,L,R,-1.06,0.63,-0.3,1.46,72.5,7.8,7,1,0,2,0,1,-59.0,51.4
86.2,807799,592332,L,R,-1.36,0.59,-0.31,1.25,75.8,8.6,13,1,1,1,0,0,-4.0,74.1
95.7,694192,682847,R,R,-1.27,0.55,-1.2,2.5,72.8,7.4,11,0,0,0,0,0,-38.0,79.9
90.3,686611,624133,R,L,1.06,0.58,0.04,2.3,74.9,6.9,5,0,0,0,0,0,35.0,91.4
94.8,676391,656557,R,R,-1.38,0.26,0.27,3.07,72.8,6.9,2,2,3,2,0,3,13.0,105.3
93.7,671732,693433,L,R,-0.44,1.2,0.16,3.67,65.8,5.6,12,2,0,1,0,2,22.0,92.5
88.1,643376,643338,R,R,0.13,0.23,0.81,2.46,68.0,7.0,6,0,1,1,3,3,4.0,96.4
93.3,683083,666142,R,L,1.13,1.48,-0.42,2.75,68.5,6.2,1,2,2,2,0,0,14.0,102.2
87.7,664238,548389,R,R,0.26,0.98,0.55,1.76,71.5,7.1,9,1,0,0,3,3,19.0,87.7
77.7,641584,668873,L,R,0.41,-1.1,-0.12,2.52,77.0,7.5,5,2,0,0,0,0,7.0,101.4
91.9,680718,669711,L,R,-0.04,0.83,0.04,3.33,69.6,6.8,2,2,0,1,6,1,28.0,85.7
82.9,682985,647336,L,R,0.41,-0.32,-0.06,1.53,72.0,8.0,8,2,2,2,0,2,1.0,96.2
92.5,696100,808967,R,R,-0.75,0.88,-1.12,3.17,73.5,6.4,11,2,0,0,2,8,36.0,83.2
88.8,453568,607200,L,R,0.18,0.46,-0.37,3.01,64.7,6.8,1,0,0,1,1,2,67.0,73.0
83.8,621566,679525,L,R,0.74,-0.9,0.25,1.71,76.9,8.3,8,1,1,2,1,4,18.0,106.2
86.4,621439,677960,R,L,0.79,-0.18,-0.07,1.6,65.3,8.5,8,1,0,2,0,0,-10.0,92.0
93.7,676113,680744,L,R,-0.93,1.22,-0.04,1.86,72.4,7.0,8,0,0,0,2,0,36.0,86.9
75.9,547180,665871,L,R,1.28,-0.87,-0.61,1.75,68.6,8.3,7,0,0,2,3,0,-71.0,62.0
96.6,656775,543037,L,R,-1.2,1.24,-1.04,2.29,68.6,7.5,13,2,0,2,0,1,22.0,73.2
92.8,676572,663436,R,R,-0.73,1.32,0.18,3.07,75.6,6.6,2,1,0,0,0,2,40.0,99.2
90.0,621493,594798,R,R,0.48,0.36,0.75,1.84,72.3,7.7,9,1,1,0,1,3,62.0,74.2
81.7,686780,663941,R,R,1.38,-0.17,0.05,2.14,70.4,7.8,5,1,2,2,1,2,2.0,92.8
89.0,660766,621381,R,L,0.14,0.49,-0.73,1.67,74.5,8.1,7,2,1,1,7,0,19.0,109.9
84.8,678009,686642,L,L,-0.81,-0.12,0.33,2.23,67.5,6.9,6,0,3,2,2,1,26.0,92.6
96.1,660271,670970,L,L,1.24,1.05,-0.41,3.16,71.9,7.3,1,2,2,2,3,3,1.0,108.6
81.1,502671,607536,R,L,0.14,-0.52,-0.32,1.49,73.5,8.5,13,1,0,1,4,2,17.0,103.7
92.1,543760,669620,R,L,0.11,1.1,0.27,2.5,68.6,7.1,5,0,1,1,0,0,2.0,99.9
92.5,657077,621199,L,R,-1.64,0.3,-0.46,2.58,72.1,5.9,4,1,0,0,9,0,22.0,70.6
92.9,647304,686730,L,R,-0.62,1.33,-0.24,2.12,75.7,7.9,5,2,2,2,1,0,11.0,97.0
90.2,669016,663623,L,R,0.0,0.65,0.64,2.03,75.3,7.4,9,2,0,1,2,1,-17.0,94.0
88.2,682668,668964,R,R,0.23,0.5,0.13,2.87,68.4,6.6,2,2,0,1,0,2,55.0,75.7
90.6,647304,519151,L,R,-1.06,0.24,-1.22,1.11,67.0,7.9,13,0,1,2,3,4,31.0,34.3
91.4,665926,686730,L,R,-1.29,0.4,0.1,1.27,75.1,7.2,14,2,1,1,3,0,-18.0,90.7
96.3,671739,622663,L,R,-0.55,1.32,0.47,1.86,81.5,8.2,9,2,1,2,3,0,53.0,82.0
88.0,641658,571882,R,R,-1.28,0.67,0.41,1.63,71.0,7.4,9,0,1,1,4,4,-4.0,75.1
81.0,606115,663903,R,R,0.92,0.15,-0.86,2.88,74.2,6.8,11,0,2,2,2,0,28.0,54.3
94.1,666624,669373,R,L,0.53,1.2,-0.01,3.2,76.7,7.8,2,0,0,0,0,0,35.0,74.2
85.1,571448,663372,R,R,-0.31,0.26,0.63,2.4,71.9,7.8,6,0,0,2,2,3,29.0,96.3
90.0,671213,670102,L,R,-0.47,1.47,0.18,2.18,74.7,8.9,8,0,0,0,0,2,-54.0,70.4
90.6,664040,663947,L,L,1.02,0.69,-0.23,2.88,70.8,6.1,2,2,1,0,1,5,37.0,74.5
89.0,624585,664192,R,L,0.21,1.0,-0.1,2.18,82.4,8.3,8,1,2,0,1,0,16.0,115.4
96.2,693304,607074,R,L,0.92,1.51,0.28,1.72,73.0,8.0,9,0,2,2,0,0,63.0,82.2
93.6,621566,493603,L,R,-0.62,1.23,0.72,1.87,85.6,7.5,9,1,0,0,5,1,65.0,83.3
91.9,691594,684320,R,R,-0.09,0.99,0.58,2.27,70.1,7.4,6,0,1,0,2,1,57.0,76.0
96.3,682668,678226,R,R,-0.61,1.37,0.17,3.19,71.9,7.2,2,0,1,1,0,1,70.0,85.1
91.5,677594,663687,R,L,1.13,1.37,-0.48,2.91,65.8,6.0,1,2,0,2,2,0,27.0,71.5
84.0,673548,695076,R,R,0.12,-0.36,-0.07,1.93,78.3,8.0,8,2,3,1,0,0,-37.0,93.5
89.9,571745,676664,R,L,1.63,0.56,-0.61,2.78,75.7,6.8,4,1,3,1,1,0,75.0,87.2
85.0,683002,657376,L,R,1.45,0.27,0.12,1.72,76.7,7.3,8,1,2,1,1,0,-11.0,103.7
92.7,669003,664849,L,L,1.47,0.55,-0.46,2.44,71.9,6.7,4,2,0,1,6,2,11.0,97.5
90.5,592273,623167,R,R,-0.42,1.64,-0.41,2.87,73.9,7.1,4,0,0,0,0,0,73.0,72.8
83.4,663886,687863,R,R,1.48,0.11,0.42,2.62,65.6,7.1,3,1,0,1,0,3,48.0,77.7
93.9,669065,543859,L,R,-1.15,0.83,-0.79,2.68,78.1,7.0,4,1,0,0,4,1,64.0,83.8
95.9,681508,686752,L,R,-0.75,1.7,-0.36,3.43,67.5,5.8,11,2,0,0,0,0,75.0,75.6
92.3,502671,663941,R,R,-0.49,1.33,0.12,2.81,83.5,7.8,5,1,2,0,1,2,58.0,86.1
92.1,666134,676508,L,R,0.36,0.8,0.63,1.81,74.3,7.2,9,1,2,1,1,5,-14.0,95.3
85.9,678662,680736,R,L,-0.2,0.01,0.35,2.64,68.5,6.3,3,0,0,1,2,13,20.0,84.5
89.4,669364,684320,L,R,-1.04,0.08,-0.07,2.66,65.4,6.0,5,2,2,2,2,1,9.0,95.8
92.4,672695,702352,L,R,-0.01,0.77,0.38,2.64,67.5,6.4,6,1,0,0,5,2,15.0,96.9
78.9,623993,547001,L,R,1.2,-1.11,0.69,0.82,63.3,8.4,14,1,1,1,8,3,10.0,90.5
74.7,687462,675540,L,R,0.73,-1.03,-0.53,1.22,71.9,7.8,13,1,1,1,1,2,36.0,94.5
89.1,641598,579328,R,L,0.06,0.27,0.5,2.15,74.4,7.2,9,2,3,2,0,0,34.0,93.6
87.5,656775,592454,L,R,-0.98,-0.07,-0.38,1.37,70.3,8.0,13,1,1,2,0,9,-34.0,82.9
88.4,668904,678368,R,R,-0.04,1.2,-1.11,3.38,69.4,7.1,11,0,1,1,0,1,49.0,67.2
93.0,656775,543037,L,R,0.35,0.52,0.22,2.54,73.4,7.2,5,2,3,2,0,1,2.0,78.3
92.0,665833,641835,L,L,1.44,0.78,0.64,2.94,84.5,7.8,6,0,0,0,4,4,-28.0,92.3
86.7,592663,592866,R,R,-0.41,0.61,0.34,2.11,69.1,7.8,9,0,0,1,0,7,-14.0,98.8
85.4,687462,686580,L,R,0.78,-0.99,0.35,2.17,75.3,7.9,9,0,2,1,3,0,12.0,105.6
98.2,521692,625643,R,R,-0.82,1.18,0.24,1.93,83.1,7.9,8,2,2,2,0,0,15.0,104.6
88.5,671056,666808,R,R,0.28,0.18,0.86,1.38,72.8,8.0,14,0,3,2,6,3,-48.0,48.8
88.4,645302,687765,R,R,0.45,0.36,0.43,1.61,72.7,7.2,9,0,0,0,0,0,-3.0,83.7
91.2,668939,805673,L,R,-0.07,0.81,0.24,2.54,71.2,7.2,5,0,1,0,0,0,-28.0,71.2
85.7,665804,614179,R,R,0.4,-0.3,-0.47,2.8,72.2,6.4,4,1,0,1,5,8,-3.0,76.6
94.8,669065,701581,L,R,-0.1,1.49,-0.52,3.77,71.8,6.8,11,2,0,1,1,0,75.0,82.9
81.8,663837,686563,R,R,1.09,0.56,0.82,2.11,64.3,8.0,9,2,0,1,0,0,40.0,77.5
81.8,641584,669212,L,R,-1.12,0.23,-0.25,1.58,76.0,8.1,8,2,0,2,0,2,-45.0,64.6
88.2,666971,592094,R,R,-0.92,0.29,-0.09,2.72,75.4,7.4,5,0,3,2,3,5,0.0,77.8
96.6,571745,621053,R,R,-0.9,1.1,0.07,1.89,74.7,7.6,8,2,1,0,4,3,53.0,91.9
88.7,553993,506433,R,R,-0.4,0.84,0.04,2.74,72.1,8.4,5,0,1,2,2,4,-10.0,94.4
86.4,605113,593958,R,L,1.19,0.78,0.58,2.17,72.5,7.8,9,0,1,1,0,0,36.0,91.0
89.0,643396,650644,R,R,0.37,0.8,0.73,3.25,65.3,7.0,3,0,1,1,0,0,31.0,98.3
91.5,655316,500779,R,L,1.18,1.08,0.04,2.12,67.2,6.0,5,0,3,2,0,0,4.0,95.1
93.8,682868,676428,R,L,1.26,0.25,0.0,1.79,75.5,8.4,8,1,2,2,0,0,47.0,85.2
91.8,696285,608379,R,R,-0.97,1.28,0.28,2.94,68.7,6.6,3,1,2,1,1,1,30.0,92.5
90.3,668845,700241,R,R,-0.91,0.33,-0.34,1.28,79.3,6.5,13,2,1,2,1,2,-52.0,84.7
97.1,671277,672582,L,L,1.53,0.53,1.71,2.27,69.5,6.9,14,2,2,1,0,0,-43.0,60.6
87.5,687401,656605,R,R,0.37,-0.01,0.14,1.71,77.9,7.7,8,0,1,1,0,0,15.0,101.8
92.4,683734,672456,R,R,-1.0,0.84,-0.88,2.72,66.6,7.2,11,2,2,0,9,4,76.0,83.4
97.2,682829,668873,L,R,-0.26,1.26,0.19,1.85,78.2,7.9,8,0,0,2,0,0,-39.0,90.3
92.1,807799,621363,L,L,-0.23,1.59,-0.52,2.91,73.5,7.0,1,0,2,1,0,2,38.0,82.8
93.9,571771,663372,R,R,-1.06,0.26,-0.83,2.33,70.6,6.3,4,2,0,2,0,0,3.0,70.7
96.5,694376,608638,R,R,-1.54,0.56,-0.47,3.27,76.2,7.4,1,0,0,1,1,5,30.0,90.1
96.9,676694,669923,R,R,-0.82,1.51,0.55,2.95,65.7,6.7,3,2,1,1,0,0,37.0,79.9
88.0,553993,663362,R,R,-0.52,1.15,-0.41,3.14,57.8,6.0,1,0,1,1,8,2,39.0,67.6
88.1,666971,506433,R,R,0.16,-0.22,0.38,1.68,76.9,7.8,9,0,1,2,2,5,9.0,106.0
91.3,691718,607259,L,R,-0.43,1.37,-0.76,3.42,67.5,6.6,1,0,1,2,1,0,12.0,102.7
94.8,665161,689958,R,R,-0.41,1.5,-0.25,2.05,76.4,7.3,8,2,2,2,4,3,45.0,93.3
85.9,669394,656240,R,R,0.0,-0.01,-0.12,1.85,77.7,7.7,8,0,3,2,4,1,47.0,96.0
93.7,668804,642547,L,R,-0.32,1.28,0.57,3.11,68.4,5.9,3,0,2,0,0,1,65.0,62.3
91.9,670623,621383,R,L,0.18,1.29,-1.04,2.69,70.8,8.4,11,0,0,0,0,1,57.0,49.1
96.0,657136,671737,R,R,-0.56,1.53,0.55,3.56,70.1,6.1,12,0,1,2,0,0,50.0,89.7
89.1,592663,592866,R,R,-0.27,0.83,0.1,2.6,71.1,6.8,5,1,3,2,0,4,-51.0,54.0
92.7,645302,687765,R,R,-0.76,1.01,-0.59,2.53,69.4,6.2,4,1,2,2,2,0,10.0,101.7
84.4,681508,669358,L,R,0.72,-1.12,0.01,3.12,58.6,4.6,2,0,2,2,1,0,-6.0,90.3
92.8,677587,686730,L,R,-0.59,1.31,-0.68,3.0,64.9,6.5,1,2,0,2,3,1,50.0,78.3
96.1,596019,593423,L,R,-1.2,0.87,0.44,3.03,70.4,6.9,3,1,1,2,0,5,47.0,75.3
81.8,593871,519151,L,R,1.54,-0.73,0.35,2.43,70.1,7.1,6,1,0,0,3,4,4.0,84.3
95.0,672642,677960,R,L,0.85,1.24,-0.5,3.18,72.3,6.5,1,0,2,1,0,2,20.0,89.5
79.1,664040,674944,L,L,-1.24,0.13,0.01,2.27,78.3,7.9,5,1,0,0,1,3,-29.0,57.9
78.8,650402,621107,R,R,1.26,0.12,0.44,2.25,71.9,7.4,6,0,1,2,0,3,38.0,93.5
96.5,663743,661395,R,R,-0.76,0.19,-1.07,2.92,77.5,7.1,11,0,2,1,4,4,-13.0,79.4
87.0,621439,622786,R,R,0.3,0.16,0.13,1.57,69.0,8.7,8,1,3,2,4,4,-44.0,59.5
43.3,702616,571657,L,R,-0.02,0.94,0.07,2.27,75.5,6.6,5,2,0,0,9,0,0.0,102.9
96.0,676609,682990,R,R,-1.2,0.38,0.08,2.74,68.5,5.9,2,2,0,1,0,0,8.0,95.1
82.3,676070,672456,R,R,0.96,0.27,0.03,2.56,69.1,7.0,5,2,2,1,9,5,51.0,70.1
85.0,676391,686580,R,R,0.68,-1.45,-0.16,2.03,67.0,6.5,8,1,1,2,3,0,-11.0,86.1
82.1,666134,571927,L,L,0.89,0.49,1.08,3.44,62.4,5.8,12,1,2,2,5,6,15.0,61.6
89.0,621035,615698,R,R,0.32,0.48,0.04,2.13,71.7,7.4,8,0,0,0,6,1,-32.0,66.7
83.7,608070,641941,L,R,-0.2,0.63,-0.48,1.63,69.6,7.5,7,0,0,2,4,1,-31.0,77.1
93.0,686217,676755,L,R,-0.75,1.73,-0.97,3.12,61.5,5.8,11,0,1,2,4,2,-77.0,61.3
94.2,691023,663372,R,R,-0.41,1.02,-0.33,3.11,81.9,7.1,4,2,1,1,0,0,8.0,74.2
94.1,663886,668873,R,R,-0.59,1.25,-0.1,3.58,65.7,6.2,11,0,3,2,0,0,42.0,78.8
88.8,668709,660825,L,R,-1.28,0.45,0.06,1.94,76.9,7.3,8,2,0,1,0,6,6.0,100.9
84.1,677951,680730,R,L,0.42,1.24,1.04,1.67,72.5,7.6,14,0,1,1,0,0,17.0,62.7
93.7,664040,601713,L,R,-0.29,1.52,-0.54,2.67,70.8,6.3,4,0,1,2,0,0,46.0,83.5
92.8,543760,656288,R,R,-0.63,1.48,0.16,3.32,77.0,7.8,2,0,0,0,0,0,59.0,80.3
81.4,668715,681799,R,R,1.75,0.04,0.36,1.64,66.0,8.2,9,1,1,0,3,0,-39.0,64.0
96.0,665742,694973,L,R,-1.6,0.4,-0.14,2.24,75.4,7.9,5,1,0,0,0,0,-36.0,66.2
86.7,608070,686730,L,R,-1.39,0.41,-0.72,2.54,68.5,7.1,4,0,1,2,3,0,-31.0,83.3
91.0,453568,518489,L,R,0.16,0.91,0.43,2.48,73.4,7.6,6,0,3,2,0,2,-18.0,94.6
97.6,502054,640448,R,R,-0.94,1.46,0.16,2.71,69.3,5.6,5,0,0,1,0,0,35.0,85.3
87.1,572138,682243,L,R,0.37,-0.1,-0.11,2.5,76.1,7.1,5,2,2,1,0,1,26.0,91.9
94.8,672515,657277,R,R,-1.23,0.27,0.02,2.56,67.0,6.4,5,1,3,2,0,10,41.0,77.7
95.3,543257,608331,R,L,-0.46,0.87,-0.22,1.67,68.0,7.5,8,0,1,1,0,2,-42.0,100.6
89.1,686611,621381,R,L,0.26,0.8,-0.58,2.16,72.0,7.6,4,0,2,2,7,0,-25.0,83.3
